listing_id,entire_home_or_apt,year-month,available_dates,min_nights,percentage_of_nights_available
54093080,False,2023-05,['2023-05-01 - 2023-05-31'],30.0,1.0
54093080,False,2023-06,['2023-06-01 - 2023-06-30'],30.0,1.0
54093080,False,2023-07,['2023-07-01 - 2023-07-31'],30.0,1.0
54093080,False,2023-08,['2023-08-01 - 2023-08-31'],30.0,1.0
54093080,False,2023-09,['2023-09-01 - 2023-09-21'],30.0,0.7
54093080,False,2023-10,[],30.0,0.0
54093080,False,2023-11,[],30.0,0.0
54093080,False,2023-12,[],30.0,0.0
54093080,False,2024-01,[],30.0,0.0
54093080,False,2024-02,[],30.0,0.0
54093080,False,2024-03,[],30.0,0.0
54093259,False,2023-03,[],30.0,0.0
54093259,False,2023-04,[],30.0,0.0
54093259,False,2023-05,[],30.0,0.0
54093259,False,2023-06,[],30.0,0.0
54093259,False,2023-07,[],30.0,0.0
54093259,False,2023-08,['2023-08-19 - 2023-08-31'],30.0,0.419
54093259,False,2023-09,['2023-09-01 - 2023-09-21'],30.0,0.7
54093259,False,2023-10,[],30.0,0.0
54093259,False,2023-11,[],30.0,0.0
54093259,False,2023-12,[],30.0,0.0
54093259,False,2024-01,[],30.0,0.0
54093259,False,2024-02,[],30.0,0.0
54093259,False,2024-03,[],30.0,0.0
54093296,False,2023-03,[],30.0,0.0
54093296,False,2023-04,[],30.0,0.0
54093296,False,2023-05,[],30.0,0.0
54093296,False,2023-06,[],30.0,0.0
54093296,False,2023-07,['2023-07-31'],30.0,0.032
54093296,False,2023-08,['2023-08-01 - 2023-08-31'],30.0,1.0
54093296,False,2023-09,['2023-09-01 - 2023-09-21'],30.0,0.7
54093296,False,2023-10,[],30.0,0.0
54093296,False,2023-11,[],30.0,0.0
54093296,False,2023-12,[],30.0,0.0
54093296,False,2024-01,[],30.0,0.0
54093296,False,2024-02,[],30.0,0.0
54093296,False,2024-03,[],30.0,0.0
54093317,False,2023-03,[],30.0,0.0
54093317,False,2023-04,['2023-04-17 - 2023-04-30'],30.0,0.467
54093317,False,2023-05,['2023-05-01 - 2023-05-31'],30.0,1.0
54093317,False,2023-06,['2023-06-01 - 2023-06-30'],30.0,1.0
54093317,False,2023-07,['2023-07-01 - 2023-07-31'],30.0,1.0
54093317,False,2023-08,['2023-08-01 - 2023-08-31'],30.0,1.0
54093317,False,2023-09,['2023-09-01 - 2023-09-21'],30.0,0.7
54093317,False,2023-10,[],30.0,0.0
54093317,False,2023-11,[],30.0,0.0
54093317,False,2023-12,[],30.0,0.0
54093317,False,2024-01,[],30.0,0.0
54093317,False,2024-02,[],30.0,0.0
54093317,False,2024-03,[],30.0,0.0
54095800,True,2023-03,[],2.0,0.0
54095800,True,2023-04,"['2023-04-09 - 2023-04-12', '2023-04-18 - 2023-04-19', '2023-04-25 - 2023-04-30']",2.0,0.4
54095800,True,2023-05,"['2023-05-01 - 2023-05-17', '2023-05-22 - 2023-05-24']",2.0,0.645
54095800,True,2023-06,"['2023-06-07 - 2023-06-13', '2023-06-18 - 2023-06-30']",2.0,0.667
54095800,True,2023-07,"['2023-07-01 - 2023-07-19', '2023-07-25 - 2023-07-31']",2.0,0.839
54095800,True,2023-08,['2023-08-01 - 2023-08-31'],2.0,1.0
54095800,True,2023-09,['2023-09-01 - 2023-09-30'],2.0,1.0
54095800,True,2023-10,['2023-10-01 - 2023-10-31'],2.0,1.0
54095800,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
54095800,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
54095800,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
54095800,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
54095800,True,2024-03,['2024-03-01 - 2024-03-24'],2.0,0.96
54181067,False,2023-03,[],2.0,0.0
54181067,False,2023-04,[],2.0,0.0
54181067,False,2023-05,[],2.0,0.0
54181067,False,2023-06,[],2.0,0.0
54181067,False,2023-07,[],2.0,0.0
54181067,False,2023-08,[],2.0,0.0
54181067,False,2023-09,[],2.0,0.0
54181067,False,2023-10,[],2.0,0.0
54181067,False,2023-11,[],2.0,0.0
54181067,False,2023-12,[],2.0,0.0
54181067,False,2024-01,[],2.0,0.0
54181067,False,2024-02,[],2.0,0.0
54181067,False,2024-03,[],2.0,0.0
54182557,True,2023-03,[],7.0,0.0
54182557,True,2023-04,['2023-04-01 - 2023-04-30'],7.0,1.0
54182557,True,2023-05,['2023-05-01 - 2023-05-31'],7.0,1.0
54182557,True,2023-06,['2023-06-01 - 2023-06-30'],7.0,1.0
54182557,True,2023-07,['2023-07-01 - 2023-07-31'],7.0,1.0
54182557,True,2023-08,['2023-08-01 - 2023-08-31'],7.0,1.0
54182557,True,2023-09,['2023-09-01 - 2023-09-30'],7.0,1.0
54182557,True,2023-10,['2023-10-01 - 2023-10-31'],7.0,1.0
54182557,True,2023-11,['2023-11-01 - 2023-11-30'],7.0,1.0
54182557,True,2023-12,['2023-12-01 - 2023-12-31'],7.0,1.0
54182557,True,2024-01,['2024-01-01 - 2024-01-31'],7.0,1.0
54182557,True,2024-02,['2024-02-01 - 2024-02-29'],7.0,1.0
54182557,True,2024-03,['2024-03-01 - 2024-03-24'],7.0,0.96
54187426,False,2023-03,['2023-03-27 - 2023-03-31'],1.0,1.0
54187426,False,2023-04,['2023-04-01 - 2023-04-30'],1.0,1.0
54187426,False,2023-05,['2023-05-01 - 2023-05-31'],1.0,1.0
54187426,False,2023-06,['2023-06-01 - 2023-06-23'],1.0,0.767
54187426,False,2023-07,[],1.0,0.0
54187426,False,2023-08,[],1.0,0.0
54187426,False,2023-09,[],1.0,0.0
54187426,False,2023-10,[],1.0,0.0
54187426,False,2023-11,[],1.0,0.0
54187426,False,2023-12,[],1.0,0.0
54187426,False,2024-01,[],1.0,0.0
54187426,False,2024-02,[],1.0,0.0
54187426,False,2024-03,[],1.0,0.0
54187528,False,2023-03,['2023-03-27 - 2023-03-31'],1.0,1.0
54187528,False,2023-04,['2023-04-01 - 2023-04-30'],1.0,1.0
54187528,False,2023-05,['2023-05-01 - 2023-05-31'],1.0,1.0
54187528,False,2023-06,['2023-06-01 - 2023-06-30'],1.0,1.0
54187528,False,2023-07,['2023-07-01 - 2023-07-31'],1.0,1.0
54187528,False,2023-08,['2023-08-01 - 2023-08-31'],1.0,1.0
54187528,False,2023-09,['2023-09-01 - 2023-09-30'],1.0,1.0
54187528,False,2023-10,['2023-10-01 - 2023-10-14'],1.0,0.452
54187528,False,2023-11,[],1.0,0.0
54187528,False,2023-12,[],1.0,0.0
54187528,False,2024-01,[],1.0,0.0
54187528,False,2024-02,[],1.0,0.0
54187528,False,2024-03,[],1.0,0.0
54298128,False,2023-03,[],2.0,0.0
54298128,False,2023-04,[],2.0,0.0
54298128,False,2023-05,[],2.0,0.0
54298128,False,2023-06,[],2.0,0.0
54298128,False,2023-07,[],2.0,0.0
54298128,False,2023-08,[],2.0,0.0
54298128,False,2023-09,[],2.0,0.0
54298128,False,2023-10,[],2.0,0.0
54298128,False,2023-11,[],2.0,0.0
54298128,False,2023-12,[],2.0,0.0
54298128,False,2024-01,[],2.0,0.0
54298128,False,2024-02,[],2.0,0.0
54298128,False,2024-03,[],2.0,0.0
54298325,False,2023-03,[],2.0,0.0
54298325,False,2023-04,[],2.0,0.0
54298325,False,2023-05,[],2.0,0.0
54298325,False,2023-06,[],2.0,0.0
54298325,False,2023-07,[],2.0,0.0
54298325,False,2023-08,[],2.0,0.0
54298325,False,2023-09,[],2.0,0.0
54298325,False,2023-10,[],2.0,0.0
54298325,False,2023-11,[],2.0,0.0
54298325,False,2023-12,[],2.0,0.0
54298325,False,2024-01,[],2.0,0.0
54298325,False,2024-02,[],2.0,0.0
54298325,False,2024-03,[],2.0,0.0
554979564451017024,True,2023-03,[],30.0,0.0
554979564451017024,True,2023-04,[],30.0,0.0
554979564451017024,True,2023-05,[],30.0,0.0
554979564451017024,True,2023-06,[],30.0,0.0
554979564451017024,True,2023-07,[],30.0,0.0
554979564451017024,True,2023-08,['2023-08-01 - 2023-08-31'],30.0,1.0
554979564451017024,True,2023-09,['2023-09-01 - 2023-09-30'],30.0,1.0
554979564451017024,True,2023-10,['2023-10-01 - 2023-10-31'],30.0,1.0
554979564451017024,True,2023-11,['2023-11-01 - 2023-11-30'],30.0,1.0
554979564451017024,True,2023-12,['2023-12-01 - 2023-12-31'],30.0,1.0
554979564451017024,True,2024-01,['2024-01-01 - 2024-01-31'],30.0,1.0
554979564451017024,True,2024-02,['2024-02-01 - 2024-02-29'],30.0,1.0
554979564451017024,True,2024-03,['2024-03-01 - 2024-03-24'],30.0,0.96
565639133635114859,True,2023-03,['2023-03-27 - 2023-03-31'],2.0,1.0
565639133635114859,True,2023-04,"['2023-04-01 - 2023-04-18', '2023-04-25 - 2023-04-30']",2.0,0.8
565639133635114859,True,2023-05,"['2023-05-01 - 2023-05-17', '2023-05-23 - 2023-05-31']",2.0,0.839
565639133635114859,True,2023-06,"['2023-06-01 - 2023-06-14', '2023-06-19 - 2023-06-20', '2023-06-26 - 2023-06-30']",2.0,0.7
565639133635114859,True,2023-07,"['2023-07-01 - 2023-07-19', '2023-07-31']",2.0,0.645
565639133635114859,True,2023-08,['2023-08-01 - 2023-08-31'],2.0,1.0
565639133635114859,True,2023-09,['2023-09-01 - 2023-09-30'],2.0,1.0
565639133635114859,True,2023-10,['2023-10-01 - 2023-10-31'],2.0,1.0
565639133635114859,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
565639133635114859,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
565639133635114859,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
565639133635114859,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
565639133635114859,True,2024-03,['2024-03-01 - 2024-03-24'],2.0,0.96
571217279528206547,True,2023-03,[],2.0,0.0
571217279528206547,True,2023-04,"['2023-04-03 - 2023-04-06', '2023-04-12 - 2023-04-13', '2023-04-16 - 2023-04-20', '2023-04-24 - 2023-04-27', '2023-04-30']",2.0,0.533
571217279528206547,True,2023-05,"['2023-05-01 - 2023-05-16', '2023-05-29 - 2023-05-31']",2.0,0.613
571217279528206547,True,2023-06,"['2023-06-01', '2023-06-04 - 2023-06-15', '2023-06-18 - 2023-06-22', '2023-06-25 - 2023-06-30']",2.0,0.8
571217279528206547,True,2023-07,"['2023-07-01 - 2023-07-20', '2023-07-26 - 2023-07-31']",2.0,0.839
571217279528206547,True,2023-08,"['2023-08-01 - 2023-08-02', '2023-08-31']",2.0,0.097
571217279528206547,True,2023-09,['2023-09-01 - 2023-09-30'],2.0,1.0
571217279528206547,True,2023-10,['2023-10-01 - 2023-10-31'],2.0,1.0
571217279528206547,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
571217279528206547,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
571217279528206547,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
571217279528206547,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
571217279528206547,True,2024-03,['2024-03-01 - 2024-03-25'],2.0,1.0
572042860728365603,True,2023-03,['2023-03-27 - 2023-03-31'],1.0,1.0
572042860728365603,True,2023-04,"['2023-04-01 - 2023-04-04', '2023-04-09 - 2023-04-12', '2023-04-16 - 2023-04-30']",1.0,0.767
572042860728365603,True,2023-05,"['2023-05-01 - 2023-05-17', '2023-05-23 - 2023-05-31']",1.0,0.839
572042860728365603,True,2023-06,"['2023-06-01 - 2023-06-26', '2023-06-30']",1.0,0.9
572042860728365603,True,2023-07,"['2023-07-01 - 2023-07-19', '2023-07-25 - 2023-07-31']",1.0,0.839
572042860728365603,True,2023-08,['2023-08-01 - 2023-08-31'],1.0,1.0
572042860728365603,True,2023-09,['2023-09-01 - 2023-09-21'],1.0,0.7
572042860728365603,True,2023-10,[],1.0,0.0
572042860728365603,True,2023-11,[],1.0,0.0
572042860728365603,True,2023-12,[],1.0,0.0
572042860728365603,True,2024-01,[],1.0,0.0
572042860728365603,True,2024-02,[],1.0,0.0
572042860728365603,True,2024-03,[],1.0,0.0
573159601656563571,True,2023-03,[],30.0,0.0
573159601656563571,True,2023-04,[],30.0,0.0
573159601656563571,True,2023-05,[],30.0,0.0
573159601656563571,True,2023-06,[],30.0,0.0
573159601656563571,True,2023-07,['2023-07-22 - 2023-07-31'],30.0,0.323
573159601656563571,True,2023-08,['2023-08-01 - 2023-08-31'],30.0,1.0
573159601656563571,True,2023-09,['2023-09-01 - 2023-09-21'],30.0,0.7
573159601656563571,True,2023-10,[],30.0,0.0
573159601656563571,True,2023-11,[],30.0,0.0
573159601656563571,True,2023-12,[],30.0,0.0
573159601656563571,True,2024-01,[],30.0,0.0
573159601656563571,True,2024-02,[],30.0,0.0
573159601656563571,True,2024-03,[],30.0,0.0
573939723498729158,True,2023-03,[],28.0,0.0
573939723498729158,True,2023-04,[],28.0,0.0
573939723498729158,True,2023-05,[],28.0,0.0
573939723498729158,True,2023-06,[],28.0,0.0
573939723498729158,True,2023-07,[],28.0,0.0
573939723498729158,True,2023-08,[],28.0,0.0
573939723498729158,True,2023-09,[],28.0,0.0
573939723498729158,True,2023-10,[],28.0,0.0
573939723498729158,True,2023-11,[],28.0,0.0
573939723498729158,True,2023-12,[],28.0,0.0
573939723498729158,True,2024-01,[],28.0,0.0
573939723498729158,True,2024-02,[],28.0,0.0
573939723498729158,True,2024-03,[],28.0,0.0
583694758993198434,True,2023-03,['2023-03-27 - 2023-03-31'],1.0,1.0
583694758993198434,True,2023-04,"['2023-04-01 - 2023-04-21', '2023-04-23 - 2023-04-30']",1.0,0.967
583694758993198434,True,2023-05,"['2023-05-01 - 2023-05-04', '2023-05-07 - 2023-05-10', '2023-05-14 - 2023-05-17', '2023-05-21 - 2023-05-31']",1.0,0.742
583694758993198434,True,2023-06,['2023-06-01 - 2023-06-30'],1.0,1.0
583694758993198434,True,2023-07,"['2023-07-01 - 2023-07-20', '2023-07-24 - 2023-07-25', '2023-07-30 - 2023-07-31']",1.0,0.774
583694758993198434,True,2023-08,"['2023-08-01 - 2023-08-03', '2023-08-06 - 2023-08-28']",1.0,0.839
583694758993198434,True,2023-09,['2023-09-03 - 2023-09-30'],1.0,0.933
583694758993198434,True,2023-10,['2023-10-04 - 2023-10-31'],1.0,0.903
583694758993198434,True,2023-11,['2023-11-01 - 2023-11-30'],1.0,1.0
583694758993198434,True,2023-12,['2023-12-01 - 2023-12-22'],1.0,0.71
583694758993198434,True,2024-01,['2024-01-01 - 2024-01-31'],1.0,1.0
583694758993198434,True,2024-02,['2024-02-01 - 2024-02-29'],1.0,1.0
583694758993198434,True,2024-03,['2024-03-01 - 2024-03-24'],1.0,0.96
586351092417840398,True,2023-03,[],3.0,0.0
586351092417840398,True,2023-04,[],3.0,0.0
586351092417840398,True,2023-05,"['2023-05-01 - 2023-05-18', '2023-05-22 - 2023-05-30']",3.0,0.871
586351092417840398,True,2023-06,"['2023-06-05 - 2023-06-07', '2023-06-12 - 2023-06-26']",3.0,0.6
586351092417840398,True,2023-07,"['2023-07-01 - 2023-07-21', '2023-07-25 - 2023-07-31']",3.0,0.903
586351092417840398,True,2023-08,"['2023-08-01 - 2023-08-15', '2023-08-21 - 2023-08-31']",3.0,0.839
586351092417840398,True,2023-09,['2023-09-01 - 2023-09-30'],3.0,1.0
586351092417840398,True,2023-10,['2023-10-01 - 2023-10-31'],3.0,1.0
586351092417840398,True,2023-11,['2023-11-01 - 2023-11-30'],3.0,1.0
586351092417840398,True,2023-12,['2023-12-01 - 2023-12-31'],3.0,1.0
586351092417840398,True,2024-01,['2024-01-01 - 2024-01-31'],3.0,1.0
586351092417840398,True,2024-02,['2024-02-01 - 2024-02-29'],3.0,1.0
586351092417840398,True,2024-03,['2024-03-01 - 2024-03-25'],3.0,1.0
588674620465539061,True,2023-03,['2023-03-27 - 2023-03-31'],2.0,1.0
588674620465539061,True,2023-04,"['2023-04-01 - 2023-04-05', '2023-04-08 - 2023-04-30']",2.0,0.933
588674620465539061,True,2023-05,"['2023-05-01 - 2023-05-17', '2023-05-22 - 2023-05-31']",2.0,0.871
588674620465539061,True,2023-06,['2023-06-01 - 2023-06-30'],2.0,1.0
588674620465539061,True,2023-07,"['2023-07-01 - 2023-07-20', '2023-07-24 - 2023-07-31']",2.0,0.903
588674620465539061,True,2023-08,['2023-08-01 - 2023-08-31'],2.0,1.0
588674620465539061,True,2023-09,['2023-09-01 - 2023-09-30'],2.0,1.0
588674620465539061,True,2023-10,['2023-10-01 - 2023-10-31'],2.0,1.0
588674620465539061,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
588674620465539061,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
588674620465539061,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
588674620465539061,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
588674620465539061,True,2024-03,['2024-03-01 - 2024-03-24'],2.0,0.96
589036744025791254,True,2023-03,[],2.0,0.0
589036744025791254,True,2023-04,[],2.0,0.0
589036744025791254,True,2023-05,[],2.0,0.0
589036744025791254,True,2023-06,[],2.0,0.0
589036744025791254,True,2023-07,"['2023-07-03 - 2023-07-20', '2023-07-24 - 2023-07-31']",2.0,0.839
589036744025791254,True,2023-08,['2023-08-01 - 2023-08-31'],2.0,1.0
589036744025791254,True,2023-09,['2023-09-01 - 2023-09-30'],2.0,1.0
589036744025791254,True,2023-10,['2023-10-01 - 2023-10-31'],2.0,1.0
589036744025791254,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
589036744025791254,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
589036744025791254,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
589036744025791254,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
589036744025791254,True,2024-03,['2024-03-01 - 2024-03-24'],2.0,0.96
590845550474281367,True,2023-03,[],2.0,0.0
590845550474281367,True,2023-04,['2023-04-10 - 2023-04-30'],2.0,0.7
590845550474281367,True,2023-05,"['2023-05-01 - 2023-05-17', '2023-05-22 - 2023-05-31']",2.0,0.871
590845550474281367,True,2023-06,"['2023-06-01 - 2023-06-23', '2023-06-29 - 2023-06-30']",2.0,0.833
590845550474281367,True,2023-07,"['2023-07-01 - 2023-07-20', '2023-07-24 - 2023-07-31']",2.0,0.903
590845550474281367,True,2023-08,['2023-08-01 - 2023-08-31'],2.0,1.0
590845550474281367,True,2023-09,['2023-09-01 - 2023-09-30'],2.0,1.0
590845550474281367,True,2023-10,['2023-10-01 - 2023-10-31'],2.0,1.0
590845550474281367,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
590845550474281367,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
590845550474281367,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
590845550474281367,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
590845550474281367,True,2024-03,['2024-03-01 - 2024-03-24'],2.0,0.96
592702230820536944,True,2023-03,[],30.0,0.0
592702230820536944,True,2023-04,[],30.0,0.0
592702230820536944,True,2023-05,['2023-05-27 - 2023-05-31'],30.0,0.161
592702230820536944,True,2023-06,['2023-06-01 - 2023-06-30'],30.0,1.0
592702230820536944,True,2023-07,['2023-07-01 - 2023-07-31'],30.0,1.0
592702230820536944,True,2023-08,['2023-08-01 - 2023-08-31'],30.0,1.0
592702230820536944,True,2023-09,['2023-09-01 - 2023-09-30'],30.0,1.0
592702230820536944,True,2023-10,['2023-10-01 - 2023-10-31'],30.0,1.0
592702230820536944,True,2023-11,['2023-11-01 - 2023-11-30'],30.0,1.0
592702230820536944,True,2023-12,['2023-12-01 - 2023-12-31'],30.0,1.0
592702230820536944,True,2024-01,['2024-01-01 - 2024-01-31'],30.0,1.0
592702230820536944,True,2024-02,['2024-02-01 - 2024-02-29'],30.0,1.0
592702230820536944,True,2024-03,['2024-03-01 - 2024-03-24'],30.0,0.96
594312136958704712,True,2023-03,[],2.0,0.0
594312136958704712,True,2023-04,"['2023-04-01 - 2023-04-06', '2023-04-09 - 2023-04-12', '2023-04-29 - 2023-04-30']",2.0,0.4
594312136958704712,True,2023-05,"['2023-05-01 - 2023-05-04', '2023-05-14 - 2023-05-19', '2023-05-22 - 2023-05-24', '2023-05-29 - 2023-05-31']",2.0,0.516
594312136958704712,True,2023-06,"['2023-06-04 - 2023-06-06', '2023-06-14 - 2023-06-15', '2023-06-20 - 2023-06-22', '2023-06-29 - 2023-06-30']",2.0,0.333
594312136958704712,True,2023-07,"['2023-07-01 - 2023-07-12', '2023-07-16 - 2023-07-20', '2023-07-25 - 2023-07-27', '2023-07-30 - 2023-07-31']",2.0,0.71
594312136958704712,True,2023-08,"['2023-08-01 - 2023-08-02', '2023-08-06 - 2023-08-31']",2.0,0.903
594312136958704712,True,2023-09,['2023-09-01 - 2023-09-30'],2.0,1.0
594312136958704712,True,2023-10,"['2023-10-01 - 2023-10-04', '2023-10-07 - 2023-10-31']",2.0,0.935
594312136958704712,True,2023-11,['2023-11-01 - 2023-11-30'],2.0,1.0
594312136958704712,True,2023-12,"['2023-12-01 - 2023-12-12', '2023-12-18 - 2023-12-31']",2.0,0.839
594312136958704712,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
594312136958704712,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
594312136958704712,True,2024-03,['2024-03-01 - 2024-03-25'],2.0,1.0
594378636886993787,True,2023-03,['2023-03-31'],1.0,0.2
594378636886993787,True,2023-04,['2023-04-01 - 2023-04-29'],1.0,0.967
594378636886993787,True,2023-05,['2023-05-01 - 2023-05-31'],1.0,1.0
594378636886993787,True,2023-06,['2023-06-01 - 2023-06-30'],1.0,1.0
594378636886993787,True,2023-07,['2023-07-01 - 2023-07-31'],1.0,1.0
594378636886993787,True,2023-08,['2023-08-01 - 2023-08-31'],1.0,1.0
594378636886993787,True,2023-09,['2023-09-01 - 2023-09-30'],1.0,1.0
594378636886993787,True,2023-10,['2023-10-01 - 2023-10-31'],1.0,1.0
594378636886993787,True,2023-11,['2023-11-01 - 2023-11-30'],1.0,1.0
594378636886993787,True,2023-12,['2023-12-01 - 2023-12-31'],1.0,1.0
594378636886993787,True,2024-01,['2024-01-01 - 2024-01-31'],1.0,1.0
594378636886993787,True,2024-02,['2024-02-01 - 2024-02-29'],1.0,1.0
594378636886993787,True,2024-03,['2024-03-01 - 2024-03-24'],1.0,0.96
594378674176058095,True,2023-03,[],1.0,0.0
594378674176058095,True,2023-04,['2023-04-01 - 2023-04-30'],1.0,1.0
594378674176058095,True,2023-05,['2023-05-01 - 2023-05-31'],1.0,1.0
594378674176058095,True,2023-06,['2023-06-01 - 2023-06-30'],1.0,1.0
594378674176058095,True,2023-07,"['2023-07-01 - 2023-07-20', '2023-07-24 - 2023-07-31']",1.0,0.903
594378674176058095,True,2023-08,['2023-08-01 - 2023-08-31'],1.0,1.0
594378674176058095,True,2023-09,['2023-09-01 - 2023-09-08'],1.0,0.267
594378674176058095,True,2023-10,['2023-10-14 - 2023-10-31'],1.0,0.581
594378674176058095,True,2023-11,['2023-11-01 - 2023-11-30'],1.0,1.0
594378674176058095,True,2023-12,['2023-12-01 - 2023-12-31'],1.0,1.0
594378674176058095,True,2024-01,['2024-01-01 - 2024-01-31'],1.0,1.0
594378674176058095,True,2024-02,['2024-02-01 - 2024-02-29'],1.0,1.0
594378674176058095,True,2024-03,['2024-03-01 - 2024-03-24'],1.0,0.96
597102190121690062,True,2023-03,[],1.0,0.0
597102190121690062,True,2023-04,[],1.0,0.0
597102190121690062,True,2023-05,['2023-05-31'],1.0,0.032
597102190121690062,True,2023-06,"['2023-06-05 - 2023-06-16', '2023-06-19 - 2023-06-20', '2023-06-25 - 2023-06-29']",1.0,0.633
597102190121690062,True,2023-07,"['2023-07-02 - 2023-07-19', '2023-07-25 - 2023-07-31']",1.0,0.806
597102190121690062,True,2023-08,['2023-08-01 - 2023-08-22'],1.0,0.71
597102190121690062,True,2023-09,['2023-09-05 - 2023-09-30'],1.0,0.867
597102190121690062,True,2023-10,['2023-10-01 - 2023-10-31'],1.0,1.0
597102190121690062,True,2023-11,['2023-11-01 - 2023-11-30'],1.0,1.0
597102190121690062,True,2023-12,['2023-12-01 - 2023-12-31'],1.0,1.0
597102190121690062,True,2024-01,['2024-01-01 - 2024-01-31'],1.0,1.0
597102190121690062,True,2024-02,['2024-02-01 - 2024-02-29'],1.0,1.0
597102190121690062,True,2024-03,['2024-03-01 - 2024-03-24'],1.0,0.96
597152408679630910,True,2023-03,['2023-03-29 - 2023-03-30'],2.0,0.4
597152408679630910,True,2023-04,"['2023-04-11 - 2023-04-12', '2023-04-19 - 2023-04-20', '2023-04-23 - 2023-04-26', '2023-04-30']",2.0,0.3
597152408679630910,True,2023-05,"['2023-05-01 - 2023-05-11', '2023-05-14 - 2023-05-18', '2023-05-22 - 2023-05-24', '2023-05-30 - 2023-05-31']",2.0,0.677
597152408679630910,True,2023-06,"['2023-06-04 - 2023-06-07', '2023-06-11 - 2023-06-14', '2023-06-22 - 2023-06-23', '2023-06-26 - 2023-06-30']",2.0,0.5
597152408679630910,True,2023-07,"['2023-07-01 - 2023-07-20', '2023-07-30 - 2023-07-31']",7.0,0.71
597152408679630910,True,2023-08,"['2023-08-01 - 2023-08-04', '2023-08-12 - 2023-08-19', '2023-08-27 - 2023-08-31']",2.0,0.548
597152408679630910,True,2023-09,"['2023-09-01 - 2023-09-07', '2023-09-10 - 2023-09-30']",2.0,0.933
597152408679630910,True,2023-10,"['2023-10-01 - 2023-10-08', '2023-10-10 - 2023-10-31']",2.0,0.968
597152408679630910,True,2023-11,"['2023-11-01 - 2023-11-09', '2023-11-12 - 2023-11-30']",2.0,0.933
597152408679630910,True,2023-12,['2023-12-01 - 2023-12-31'],2.0,1.0
597152408679630910,True,2024-01,['2024-01-01 - 2024-01-31'],2.0,1.0
597152408679630910,True,2024-02,['2024-02-01 - 2024-02-29'],2.0,1.0
597152408679630910,True,2024-03,['2024-03-01 - 2024-03-24'],2.0,0.96
597774178813498790,True,2023-03,['2023-03-27'],1.0,0.2
597774178813498790,True,2023-04,"['2023-04-05 - 2023-04-06', '2023-04-16 - 2023-04-19', '2023-04-23 - 2023-04-27', '2023-04-30']",1.0,0.4
597774178813498790,True,2023-05,"['2023-05-01 - 2023-05-09', '2023-05-19 - 2023-05-24', '2023-05-28 - 2023-05-31']",1.0,0.613
597774178813498790,True,2023-06,"['2023-06-05 - 2023-06-14', '2023-06-18 - 2023-06-21', '2023-06-26 - 2023-06-30']",1.0,0.633
597774178813498790,True,2023-07,"['2023-07-01 - 2023-07-03', '2023-07-06 - 2023-07-12', '2023-07-18 - 2023-07-19', '2023-07-24 - 2023-07-26']",1.0,0.484
597774178813498790,True,2023-08,"['2023-08-01 - 2023-08-22', '2023-08-28 - 2023-08-31']",1.0,0.839
597774178813498790,True,2023-09,"['2023-09-01 - 2023-09-08', '2023-09-16 - 2023-09-18', '2023-09-24 - 2023-09-30']",1.0,0.6
597774178813498790,True,2023-10,['2023-10-01 - 2023-10-31'],1.0,1.0
597774178813498790,True,2023-11,['2023-11-01 - 2023-11-30'],1.0,1.0
597774178813498790,True,2023-12,['2023-12-01 - 2023-12-31'],1.0,1.0
597774178813498790,True,2024-01,['2024-01-01 - 2024-01-31'],1.0,1.0
597774178813498790,True,2024-02,['2024-02-01 - 2024-02-29'],1.0,1.0
597774178813498790,True,2024-03,['2024-03-01 - 2024-03-25'],1.0,1.0
599149964482178933,True,2023-03,"['2023-03-27', '2023-03-30']",1.0,0.4
